pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
Generating data ... n_rollout=90, time_step=75
Training data generated, warpping up stats ...
stats warmed done!
Generating data ... n_rollout=10, time_step=75
Training data generated, warpping up stats ...
phase: valid
Loading stat from data/data_PassWater/stat.h5 ...
stats warmed done!
data generate done!
dataloaders generate done!
particle encoder input size:  18
particle encoder input size:  18
Number of parameters: 1075610
train [0/1000][0/6660] n_relations: 8937, Loss: 0.965584, Agg: 0.965584
train [74/1000][1600/6660] n_relations: 18800, Loss: 0.324201, Agg: 0.320993
train [74/1000][1800/6660] n_relations: 5181, Loss: 0.359699, Agg: 0.320668
train [74/1000][2000/6660] n_relations: 19559, Loss: 0.333265, Agg: 0.319971
train [74/1000][2200/6660] n_relations: 4870, Loss: 0.387962, Agg: 0.320486
train [74/1000][2400/6660] n_relations: 9319, Loss: 0.325490, Agg: 0.321117
train [74/1000][2600/6660] n_relations: 3936, Loss: 0.252121, Agg: 0.321386
train [74/1000][2800/6660] n_relations: 4534, Loss: 0.367054, Agg: 0.320987
train [74/1000][3000/6660] n_relations: 9478, Loss: 0.306215, Agg: 0.320458
train [74/1000][3200/6660] n_relations: 9442, Loss: 0.330329, Agg: 0.320200
train [74/1000][3400/6660] n_relations: 5421, Loss: 0.281406, Agg: 0.320400
train [74/1000][3600/6660] n_relations: 6555, Loss: 0.262775, Agg: 0.320497
train [74/1000][3800/6660] n_relations: 6664, Loss: 0.196248, Agg: 0.320451
train [74/1000][4000/6660] n_relations: 10074, Loss: 0.339152, Agg: 0.320223
train [74/1000][4200/6660] n_relations: 3812, Loss: 0.278877, Agg: 0.320724
train [74/1000][4400/6660] n_relations: 4969, Loss: 0.307059, Agg: 0.320297
train [74/1000][4600/6660] n_relations: 9935, Loss: 0.194857, Agg: 0.320392
train [74/1000][4800/6660] n_relations: 6756, Loss: 0.312736, Agg: 0.320380
train [74/1000][5000/6660] n_relations: 4074, Loss: 0.475903, Agg: 0.320188
train [74/1000][5200/6660] n_relations: 5165, Loss: 0.281832, Agg: 0.320298
train [74/1000][5400/6660] n_relations: 9566, Loss: 0.307785, Agg: 0.320627
train [74/1000][5600/6660] n_relations: 16618, Loss: 0.353093, Agg: 0.320920
train [74/1000][5800/6660] n_relations: 14809, Loss: 0.434289, Agg: 0.320896
train [74/1000][6000/6660] n_relations: 4863, Loss: 0.165084, Agg: 0.320612
train [74/1000][6200/6660] n_relations: 11101, Loss: 0.423346, Agg: 0.320445
train [74/1000][6400/6660] n_relations: 5208, Loss: 0.297479, Agg: 0.320265
train [74/1000][6600/6660] n_relations: 11571, Loss: 0.250812, Agg: 0.320295
train [74/1000] Loss: 0.3204, Best valid: 0.3303
valid [74/1000][0/740] n_relations: 11872, Loss: 0.121828, Agg: 0.121828
valid [74/1000][200/740] n_relations: 13927, Loss: 0.237666, Agg: 0.345242
valid [74/1000][400/740] n_relations: 11193, Loss: 0.312781, Agg: 0.318632
valid [74/1000][600/740] n_relations: 7175, Loss: 0.332511, Agg: 0.328961
valid [74/1000] Loss: 0.3309, Best valid: 0.3303
train [75/1000][0/6660] n_relations: 19179, Loss: 0.218122, Agg: 0.218122
train [75/1000][200/6660] n_relations: 4182, Loss: 0.325677, Agg: 0.313301
train [75/1000][400/6660] n_relations: 4519, Loss: 0.333130, Agg: 0.319464
train [75/1000][600/6660] n_relations: 7387, Loss: 0.191012, Agg: 0.320573
train [75/1000][800/6660] n_relations: 10993, Loss: 0.250311, Agg: 0.321283
train [75/1000][1000/6660] n_relations: 6660, Loss: 0.179980, Agg: 0.322013
train [75/1000][1200/6660] n_relations: 19947, Loss: 0.329501, Agg: 0.322971
train [75/1000][1400/6660] n_relations: 14653, Loss: 0.143518, Agg: 0.321398
train [75/1000][1600/6660] n_relations: 7277, Loss: 0.205769, Agg: 0.320628
train [75/1000][1800/6660] n_relations: 8940, Loss: 0.218635, Agg: 0.319941
train [75/1000][2000/6660] n_relations: 8940, Loss: 0.250504, Agg: 0.319763
train [75/1000][2200/6660] n_relations: 5310, Loss: 0.237520, Agg: 0.319688
train [75/1000][2400/6660] n_relations: 8164, Loss: 0.322566, Agg: 0.319273
train [75/1000][2600/6660] n_relations: 8810, Loss: 0.333135, Agg: 0.319376
train [75/1000][2800/6660] n_relations: 13714, Loss: 0.415090, Agg: 0.319136
train [75/1000][3000/6660] n_relations: 10078, Loss: 0.329077, Agg: 0.319642
train [75/1000][3200/6660] n_relations: 9731, Loss: 0.327770, Agg: 0.319902
train [75/1000][3400/6660] n_relations: 4566, Loss: 0.330266, Agg: 0.320530
train [75/1000][3600/6660] n_relations: 16285, Loss: 0.392344, Agg: 0.321107
train [75/1000][3800/6660] n_relations: 9465, Loss: 0.251381, Agg: 0.320999
train [75/1000][4000/6660] n_relations: 5403, Loss: 0.419741, Agg: 0.320827
train [75/1000][4200/6660] n_relations: 19254, Loss: 0.270614, Agg: 0.320831
train [75/1000][4400/6660] n_relations: 3974, Loss: 0.204145, Agg: 0.320565
train [75/1000][4600/6660] n_relations: 9114, Loss: 0.300262, Agg: 0.320594
train [75/1000][4800/6660] n_relations: 4434, Loss: 0.312030, Agg: 0.320385
train [75/1000][5000/6660] n_relations: 9588, Loss: 0.335273, Agg: 0.320212
train [75/1000][5200/6660] n_relations: 18166, Loss: 0.339504, Agg: 0.320124
train [75/1000][5400/6660] n_relations: 8755, Loss: 0.333453, Agg: 0.320003
train [75/1000][5600/6660] n_relations: 9847, Loss: 0.270584, Agg: 0.319657
train [75/1000][5800/6660] n_relations: 18132, Loss: 0.329113, Agg: 0.319392
train [75/1000][6000/6660] n_relations: 9800, Loss: 0.383489, Agg: 0.319678
train [75/1000][6200/6660] n_relations: 5501, Loss: 0.277352, Agg: 0.319655
train [75/1000][6400/6660] n_relations: 11709, Loss: 0.276932, Agg: 0.319920
train [75/1000][6600/6660] n_relations: 13107, Loss: 0.338531, Agg: 0.319906
train [75/1000] Loss: 0.3199, Best valid: 0.3303
valid [75/1000][0/740] n_relations: 11872, Loss: 0.138366, Agg: 0.138366
valid [75/1000][200/740] n_relations: 13927, Loss: 0.233971, Agg: 0.346312
valid [75/1000][400/740] n_relations: 11193, Loss: 0.303909, Agg: 0.319280
valid [75/1000][600/740] n_relations: 7175, Loss: 0.337608, Agg: 0.328741
valid [75/1000] Loss: 0.3308, Best valid: 0.3303
train [76/1000][0/6660] n_relations: 4036, Loss: 0.429869, Agg: 0.429869
train [76/1000][200/6660] n_relations: 5354, Loss: 0.253226, Agg: 0.316937
train [76/1000][400/6660] n_relations: 5748, Loss: 0.327882, Agg: 0.314477
train [76/1000][600/6660] n_relations: 19502, Loss: 0.339441, Agg: 0.315547
train [76/1000][800/6660] n_relations: 5778, Loss: 0.277090, Agg: 0.315544
train [76/1000][1000/6660] n_relations: 8238, Loss: 0.327947, Agg: 0.318986
train [76/1000][1200/6660] n_relations: 4442, Loss: 0.343551, Agg: 0.317880
train [76/1000][1400/6660] n_relations: 8058, Loss: 0.320931, Agg: 0.317418
train [76/1000][1600/6660] n_relations: 14211, Loss: 0.377962, Agg: 0.317333
train [76/1000][1800/6660] n_relations: 6577, Loss: 0.391108, Agg: 0.317706
train [76/1000][2000/6660] n_relations: 4784, Loss: 0.258986, Agg: 0.317555
train [76/1000][2200/6660] n_relations: 4608, Loss: 0.319344, Agg: 0.317738
train [76/1000][2400/6660] n_relations: 5268, Loss: 0.328359, Agg: 0.318271
train [76/1000][2600/6660] n_relations: 4627, Loss: 0.300385, Agg: 0.318260
train [76/1000][2800/6660] n_relations: 9618, Loss: 0.286772, Agg: 0.318279
train [76/1000][3000/6660] n_relations: 10242, Loss: 0.225577, Agg: 0.318254
train [76/1000][3200/6660] n_relations: 11137, Loss: 0.283930, Agg: 0.318330
train [76/1000][3400/6660] n_relations: 9447, Loss: 0.280675, Agg: 0.318380
train [76/1000][3600/6660] n_relations: 13789, Loss: 0.271982, Agg: 0.318795
train [76/1000][3800/6660] n_relations: 7861, Loss: 0.334885, Agg: 0.319439
train [76/1000][4000/6660] n_relations: 15851, Loss: 0.319387, Agg: 0.319635
train [76/1000][4200/6660] n_relations: 15469, Loss: 0.221606, Agg: 0.319561
train [76/1000][4400/6660] n_relations: 12169, Loss: 0.347646, Agg: 0.319481
train [76/1000][4600/6660] n_relations: 5639, Loss: 0.378996, Agg: 0.319185
train [76/1000][4800/6660] n_relations: 9448, Loss: 0.317929, Agg: 0.319491
train [76/1000][5000/6660] n_relations: 13388, Loss: 0.221107, Agg: 0.319417
train [76/1000][5200/6660] n_relations: 8235, Loss: 0.125933, Agg: 0.319134
train [76/1000][5400/6660] n_relations: 19232, Loss: 0.238220, Agg: 0.319119
train [76/1000][5600/6660] n_relations: 9026, Loss: 0.266212, Agg: 0.319042
train [76/1000][5800/6660] n_relations: 7866, Loss: 0.291482, Agg: 0.319148
train [76/1000][6000/6660] n_relations: 4699, Loss: 0.376839, Agg: 0.319048
train [76/1000][6200/6660] n_relations: 13044, Loss: 0.409997, Agg: 0.318950
train [76/1000][6400/6660] n_relations: 5858, Loss: 0.325036, Agg: 0.318977
train [76/1000][6600/6660] n_relations: 4048, Loss: 0.368006, Agg: 0.318951
train [76/1000] Loss: 0.3190, Best valid: 0.3303
valid [76/1000][0/740] n_relations: 11872, Loss: 0.193957, Agg: 0.193957
valid [76/1000][200/740] n_relations: 13927, Loss: 0.235828, Agg: 0.346026
valid [76/1000][400/740] n_relations: 11193, Loss: 0.329432, Agg: 0.319771
valid [76/1000][600/740] n_relations: 7175, Loss: 0.336915, Agg: 0.329693
valid [76/1000] Loss: 0.3316, Best valid: 0.3303
train [77/1000][0/6660] n_relations: 4932, Loss: 0.402195, Agg: 0.402195
train [77/1000][200/6660] n_relations: 13997, Loss: 0.318741, Agg: 0.319652
train [77/1000][400/6660] n_relations: 4981, Loss: 0.308091, Agg: 0.317911
train [77/1000][600/6660] n_relations: 5773, Loss: 0.397595, Agg: 0.319301
train [77/1000][800/6660] n_relations: 14150, Loss: 0.368941, Agg: 0.317065
train [77/1000][1000/6660] n_relations: 5717, Loss: 0.241991, Agg: 0.317675
train [77/1000][1200/6660] n_relations: 5312, Loss: 0.304800, Agg: 0.317255
train [77/1000][1400/6660] n_relations: 5492, Loss: 0.384619, Agg: 0.317842
train [77/1000][1600/6660] n_relations: 18986, Loss: 0.287954, Agg: 0.317384
train [77/1000][1800/6660] n_relations: 8188, Loss: 0.358863, Agg: 0.317837
train [77/1000][2000/6660] n_relations: 5411, Loss: 0.416837, Agg: 0.317950
train [77/1000][2200/6660] n_relations: 9039, Loss: 0.243267, Agg: 0.317594
train [77/1000][2400/6660] n_relations: 9326, Loss: 0.211257, Agg: 0.318424
train [77/1000][2600/6660] n_relations: 4773, Loss: 0.375283, Agg: 0.318491
train [77/1000][2800/6660] n_relations: 18802, Loss: 0.275795, Agg: 0.318127
train [77/1000][3000/6660] n_relations: 5883, Loss: 0.263132, Agg: 0.318486
train [77/1000][3200/6660] n_relations: 20156, Loss: 0.338675, Agg: 0.318533
train [77/1000][3400/6660] n_relations: 19503, Loss: 0.313735, Agg: 0.318008
train [77/1000][3600/6660] n_relations: 9695, Loss: 0.332240, Agg: 0.317847
train [77/1000][3800/6660] n_relations: 18811, Loss: 0.294039, Agg: 0.317666
train [77/1000][4000/6660] n_relations: 7245, Loss: 0.261922, Agg: 0.317397
train [77/1000][4200/6660] n_relations: 10444, Loss: 0.311448, Agg: 0.317756
train [77/1000][4400/6660] n_relations: 4030, Loss: 0.194642, Agg: 0.318213
train [77/1000][4600/6660] n_relations: 9676, Loss: 0.303245, Agg: 0.318363
train [77/1000][4800/6660] n_relations: 10515, Loss: 0.375995, Agg: 0.318070
train [77/1000][5000/6660] n_relations: 16315, Loss: 0.259180, Agg: 0.318045
train [77/1000][5200/6660] n_relations: 19326, Loss: 0.310411, Agg: 0.318072
train [77/1000][5400/6660] n_relations: 5260, Loss: 0.302658, Agg: 0.318286
train [77/1000][5600/6660] n_relations: 4785, Loss: 0.291223, Agg: 0.318278
train [77/1000][5800/6660] n_relations: 5599, Loss: 0.291160, Agg: 0.318048
train [77/1000][6000/6660] n_relations: 5355, Loss: 0.346163, Agg: 0.318323
train [77/1000][6200/6660] n_relations: 18401, Loss: 0.258884, Agg: 0.318679
train [77/1000][6400/6660] n_relations: 4637, Loss: 0.383540, Agg: 0.318922
train [77/1000][6600/6660] n_relations: 19491, Loss: 0.274436, Agg: 0.318919
train [77/1000] Loss: 0.3188, Best valid: 0.3303
valid [77/1000][0/740] n_relations: 11872, Loss: 0.171301, Agg: 0.171301
valid [77/1000][200/740] n_relations: 13927, Loss: 0.236036, Agg: 0.349575
valid [77/1000][400/740] n_relations: 11193, Loss: 0.306691, Agg: 0.322728
valid [77/1000][600/740] n_relations: 7175, Loss: 0.336192, Agg: 0.332569
valid [77/1000] Loss: 0.3346, Best valid: 0.3303
Epoch    77: reducing learning rate of group 0 to 5.1200e-05.
train [78/1000][0/6660] n_relations: 13734, Loss: 0.301275, Agg: 0.301275
train [78/1000][200/6660] n_relations: 5749, Loss: 0.307818, Agg: 0.320165
train [78/1000][400/6660] n_relations: 5330, Loss: 0.254766, Agg: 0.316580
train [78/1000][600/6660] n_relations: 8874, Loss: 0.283075, Agg: 0.315534
train [78/1000][800/6660] n_relations: 9232, Loss: 0.295289, Agg: 0.314451
train [78/1000][1000/6660] n_relations: 19545, Loss: 0.292576, Agg: 0.312743
train [78/1000][1200/6660] n_relations: 5790, Loss: 0.221370, Agg: 0.313911
train [78/1000][1400/6660] n_relations: 7253, Loss: 0.189264, Agg: 0.313719
train [78/1000][1600/6660] n_relations: 4753, Loss: 0.230385, Agg: 0.314171
train [78/1000][1800/6660] n_relations: 7461, Loss: 0.438275, Agg: 0.315466
train [78/1000][2000/6660] n_relations: 16102, Loss: 0.309703, Agg: 0.314752
train [78/1000][2200/6660] n_relations: 4137, Loss: 0.304375, Agg: 0.314981
train [78/1000][2400/6660] n_relations: 19650, Loss: 0.294242, Agg: 0.314672
train [78/1000][2600/6660] n_relations: 9234, Loss: 0.353415, Agg: 0.315220
train [78/1000][2800/6660] n_relations: 4216, Loss: 0.340216, Agg: 0.315917
train [78/1000][3000/6660] n_relations: 12733, Loss: 0.279585, Agg: 0.316108
train [78/1000][3200/6660] n_relations: 7972, Loss: 0.377963, Agg: 0.316318
train [78/1000][3400/6660] n_relations: 9699, Loss: 0.200570, Agg: 0.316649
train [78/1000][3600/6660] n_relations: 5476, Loss: 0.415849, Agg: 0.316640
train [78/1000][3800/6660] n_relations: 10911, Loss: 0.365554, Agg: 0.316612
train [78/1000][4000/6660] n_relations: 10741, Loss: 0.412004, Agg: 0.316500
train [78/1000][4200/6660] n_relations: 4427, Loss: 0.299125, Agg: 0.316669
train [78/1000][4400/6660] n_relations: 13447, Loss: 0.390541, Agg: 0.316413
train [78/1000][4600/6660] n_relations: 18388, Loss: 0.264253, Agg: 0.316374
train [78/1000][4800/6660] n_relations: 14920, Loss: 0.330846, Agg: 0.316366
train [78/1000][5000/6660] n_relations: 9185, Loss: 0.312913, Agg: 0.316215
train [78/1000][5200/6660] n_relations: 5552, Loss: 0.434723, Agg: 0.316191
train [78/1000][5400/6660] n_relations: 23578, Loss: 0.212033, Agg: 0.316350
train [78/1000][5600/6660] n_relations: 4107, Loss: 0.263916, Agg: 0.316240
train [78/1000][5800/6660] n_relations: 10159, Loss: 0.251417, Agg: 0.316164
train [78/1000][6000/6660] n_relations: 18711, Loss: 0.243487, Agg: 0.316260
train [78/1000][6200/6660] n_relations: 13033, Loss: 0.281140, Agg: 0.316083
train [78/1000][6400/6660] n_relations: 14170, Loss: 0.251956, Agg: 0.316091
train [78/1000][6600/6660] n_relations: 9799, Loss: 0.328465, Agg: 0.315967
train [78/1000] Loss: 0.3158, Best valid: 0.3303
valid [78/1000][0/740] n_relations: 11872, Loss: 0.113946, Agg: 0.113946
valid [78/1000][200/740] n_relations: 13927, Loss: 0.232542, Agg: 0.341668
valid [78/1000][400/740] n_relations: 11193, Loss: 0.320267, Agg: 0.315380
valid [78/1000][600/740] n_relations: 7175, Loss: 0.335400, Agg: 0.325499
valid [78/1000] Loss: 0.3274, Best valid: 0.3303
train [79/1000][0/6660] n_relations: 19101, Loss: 0.368055, Agg: 0.368055
train [79/1000][200/6660] n_relations: 4875, Loss: 0.332403, Agg: 0.311343
train [79/1000][400/6660] n_relations: 10153, Loss: 0.339560, Agg: 0.316206
train [79/1000][600/6660] n_relations: 6867, Loss: 0.356779, Agg: 0.315729
train [79/1000][800/6660] n_relations: 10820, Loss: 0.254707, Agg: 0.317260
train [79/1000][1000/6660] n_relations: 8274, Loss: 0.340032, Agg: 0.318269
train [79/1000][1200/6660] n_relations: 9533, Loss: 0.351735, Agg: 0.317472
train [79/1000][1400/6660] n_relations: 5189, Loss: 0.307881, Agg: 0.317109
train [79/1000][1600/6660] n_relations: 4698, Loss: 0.252480, Agg: 0.315391
train [79/1000][1800/6660] n_relations: 17823, Loss: 0.411207, Agg: 0.315519
train [79/1000][2000/6660] n_relations: 5212, Loss: 0.414770, Agg: 0.314713
train [79/1000][2200/6660] n_relations: 3974, Loss: 0.271469, Agg: 0.315313
train [79/1000][2400/6660] n_relations: 14297, Loss: 0.383276, Agg: 0.314729
train [79/1000][2600/6660] n_relations: 9458, Loss: 0.262514, Agg: 0.315414
train [79/1000][2800/6660] n_relations: 5605, Loss: 0.339339, Agg: 0.314586
train [79/1000][3000/6660] n_relations: 19214, Loss: 0.323688, Agg: 0.313672
train [79/1000][3200/6660] n_relations: 13784, Loss: 0.304365, Agg: 0.314010
train [79/1000][3400/6660] n_relations: 4731, Loss: 0.346203, Agg: 0.314282
train [79/1000][3600/6660] n_relations: 9279, Loss: 0.246912, Agg: 0.314573
train [79/1000][3800/6660] n_relations: 3877, Loss: 0.309858, Agg: 0.314927
train [79/1000][4000/6660] n_relations: 8774, Loss: 0.424701, Agg: 0.314855
train [79/1000][4200/6660] n_relations: 9799, Loss: 0.323181, Agg: 0.315511
train [79/1000][4400/6660] n_relations: 5277, Loss: 0.281132, Agg: 0.315184
train [79/1000][4600/6660] n_relations: 15375, Loss: 0.412267, Agg: 0.314999
train [79/1000][4800/6660] n_relations: 4438, Loss: 0.248276, Agg: 0.314851
train [79/1000][5000/6660] n_relations: 3443, Loss: 0.369449, Agg: 0.314946
train [79/1000][5200/6660] n_relations: 9731, Loss: 0.239513, Agg: 0.315306
train [79/1000][5400/6660] n_relations: 10312, Loss: 0.257678, Agg: 0.315067
train [79/1000][5600/6660] n_relations: 13246, Loss: 0.218327, Agg: 0.314886
train [79/1000][5800/6660] n_relations: 13228, Loss: 0.236013, Agg: 0.314743
train [79/1000][6000/6660] n_relations: 12722, Loss: 0.321140, Agg: 0.314898
train [79/1000][6200/6660] n_relations: 9334, Loss: 0.340288, Agg: 0.314942
train [79/1000][6400/6660] n_relations: 5513, Loss: 0.295822, Agg: 0.314861
train [79/1000][6600/6660] n_relations: 4074, Loss: 0.352009, Agg: 0.314959
train [79/1000] Loss: 0.3151, Best valid: 0.3274
valid [79/1000][0/740] n_relations: 11872, Loss: 0.112868, Agg: 0.112868
valid [79/1000][200/740] n_relations: 13927, Loss: 0.230111, Agg: 0.341746
valid [79/1000][400/740] n_relations: 11193, Loss: 0.318467, Agg: 0.315292
valid [79/1000][600/740] n_relations: 7175, Loss: 0.334852, Agg: 0.325267
valid [79/1000] Loss: 0.3272, Best valid: 0.3274
train [80/1000][0/6660] n_relations: 19465, Loss: 0.309637, Agg: 0.309637
train [80/1000][200/6660] n_relations: 7533, Loss: 0.348889, Agg: 0.307040
train [80/1000][400/6660] n_relations: 5675, Loss: 0.398947, Agg: 0.310993
train [80/1000][600/6660] n_relations: 13048, Loss: 0.291764, Agg: 0.311360
train [80/1000][800/6660] n_relations: 9250, Loss: 0.320801, Agg: 0.311800
train [80/1000][1000/6660] n_relations: 4719, Loss: 0.317852, Agg: 0.311233
train [80/1000][1200/6660] n_relations: 5818, Loss: 0.336117, Agg: 0.311421
train [80/1000][1400/6660] n_relations: 22104, Loss: 0.381194, Agg: 0.311266
train [80/1000][1600/6660] n_relations: 12925, Loss: 0.288196, Agg: 0.312623
train [80/1000][1800/6660] n_relations: 9918, Loss: 0.299054, Agg: 0.312822
train [80/1000][2000/6660] n_relations: 9685, Loss: 0.258733, Agg: 0.313059
train [80/1000][2200/6660] n_relations: 5272, Loss: 0.329699, Agg: 0.312658
train [80/1000][2400/6660] n_relations: 9796, Loss: 0.257450, Agg: 0.312637
train [80/1000][2600/6660] n_relations: 3900, Loss: 0.243199, Agg: 0.313005
train [80/1000][2800/6660] n_relations: 3553, Loss: 0.308937, Agg: 0.313614
train [80/1000][3000/6660] n_relations: 5498, Loss: 0.353212, Agg: 0.314032
train [80/1000][3200/6660] n_relations: 9270, Loss: 0.288600, Agg: 0.314096
train [80/1000][3400/6660] n_relations: 14250, Loss: 0.240130, Agg: 0.313846
train [80/1000][3600/6660] n_relations: 4750, Loss: 0.319504, Agg: 0.313602
train [80/1000][3800/6660] n_relations: 8664, Loss: 0.366470, Agg: 0.313972
train [80/1000][4000/6660] n_relations: 4751, Loss: 0.340453, Agg: 0.313969
train [80/1000][4200/6660] n_relations: 4399, Loss: 0.425563, Agg: 0.313898
train [80/1000][4400/6660] n_relations: 10616, Loss: 0.198811, Agg: 0.313801
train [80/1000][4600/6660] n_relations: 14095, Loss: 0.200482, Agg: 0.313609
train [80/1000][4800/6660] n_relations: 19389, Loss: 0.475011, Agg: 0.313999
train [80/1000][5000/6660] n_relations: 8400, Loss: 0.400382, Agg: 0.314514
train [80/1000][5200/6660] n_relations: 8067, Loss: 0.408276, Agg: 0.314452
train [80/1000][5400/6660] n_relations: 9067, Loss: 0.369643, Agg: 0.314480
train [80/1000][5600/6660] n_relations: 3511, Loss: 0.301580, Agg: 0.314506
train [80/1000][5800/6660] n_relations: 5235, Loss: 0.332546, Agg: 0.315072
train [80/1000][6000/6660] n_relations: 18166, Loss: 0.330068, Agg: 0.315131
train [80/1000][6200/6660] n_relations: 4700, Loss: 0.371295, Agg: 0.315246
train [80/1000][6400/6660] n_relations: 26626, Loss: 0.386072, Agg: 0.315064
train [80/1000][6600/6660] n_relations: 3762, Loss: 0.317268, Agg: 0.314996
train [80/1000] Loss: 0.3150, Best valid: 0.3272
valid [80/1000][0/740] n_relations: 11872, Loss: 0.172014, Agg: 0.172014
